Assuming rdf:type as type relation
Loading files... 
  Starting DBPedia50.nt
  Finished DBPedia50.nt, still running: 0
Loaded 43490 facts in 0.30 s using -26 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 12 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  <http://bias.org/vocab/genre>  ?h  ?b  <http://bias.org/vocab/musicFusionGenre>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,028803132	0,361403509	0,361403509	103	285	285	?a
?a  <http://bias.org/vocab/artist>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,014541387	0,490566038	0,896551724	52	106	58	?a
?b  <http://bias.org/vocab/associatedBand>  ?h  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,047337278	0,170212766	0,8	8	47	10	?b
?g  <http://bias.org/vocab/genre>  ?a  ?g  <http://bias.org/vocab/instrument>  ?b   => ?a  <http://bias.org/vocab/instrument>  ?b	0,019607843	0,109756098	0,236842105	9	82	38	?a
?a  <http://bias.org/vocab/bandMember>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,010067114	0,679245283	0,9	36	53	40	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/bandMember>  ?g   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,017751479	0,027777778	0,5	3	108	6	?b
?g  <http://bias.org/vocab/musicalArtist>  ?a  ?g  <http://bias.org/vocab/musicalBand>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,023255814	0,714285714	5	215	7	?b
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/associatedBand>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,106508876	0,015611448	0,321428571	18	1153	56	?b
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,015659955	0,329411765	0,708860759	56	170	79	?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,05033557	0,553846154	0,861244019	180	325	209	?a
?a  <http://bias.org/vocab/genre>  ?h  ?h  <http://bias.org/vocab/instrument>  ?b   => ?a  <http://bias.org/vocab/instrument>  ?b	0,154684096	0,035588972	0,415204678	71	1995	171	?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,018456376	0,622641509	0,857142857	66	106	77	?a
?g  <http://bias.org/vocab/artist>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,012304251	0,556962025	0,936170213	44	79	47	?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/producer>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b	0,016778523	0,337078652	0,659340659	60	178	91	?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/writer>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b	0,011185682	0,430107527	0,740740741	40	93	54	?a
?g  <http://bias.org/vocab/bandMember>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,010626398	0,791666667	0,926829268	38	48	41	?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b	0,017897092	0,633663366	0,853333333	64	101	75	?a
?a  <http://bias.org/vocab/musicalBand>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b	0,024978467	0,281553398	0,828571429	29	103	35	?a
?b  <http://bias.org/vocab/derivative>  ?h  ?a  <http://bias.org/vocab/genre>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,041107383	0,13020372	0,13020372	147	1129	1129	?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b	0,018456376	0,584070796	0,891891892	66	113	74	?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/recordLabel>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,013143177	0,256830601	0,594936709	47	183	79	?a
?a  <http://bias.org/vocab/genre>  ?g  ?g  <http://bias.org/vocab/musicSubgenre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,041107383	0,155063291	0,155063291	147	948	948	?a
?a  <http://bias.org/vocab/musicalArtist>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b	0,024978467	0,281553398	0,828571429	29	103	35	?a
?a  <http://bias.org/vocab/album>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b	0,01464255	0,459459459	0,85	17	37	20	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,05033557	0,553846154	0,861244019	180	325	209	?a
?h  <http://bias.org/vocab/producer>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/producer>  ?b	0,030146425	0,648148148	0,945945946	35	54	37	?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b	0,013781223	0,761904762	0,941176471	16	21	17	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b	0,028423773	0,559322034	0,891891892	33	59	37	?a
?b  <http://bias.org/vocab/formerBandMember>  ?h  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,666666667	0,666666667	10	15	15	?a
?b  <http://bias.org/vocab/formerBandMember>  ?h  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,666666667	0,666666667	10	15	15	?a
?b  <http://bias.org/vocab/bandMember>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,047619048	0,62962963	0,772727273	17	27	22	?a
?g  <http://bias.org/vocab/producer>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/producer>  ?b	0,030146425	0,555555556	0,875	35	63	40	?a
?b  <http://bias.org/vocab/bandMember>  ?h  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,039215686	1	1	14	14	14	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b	0,028423773	0,634615385	0,942857143	33	52	35	?a
?b  <http://bias.org/vocab/bandMember>  ?h  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,039215686	1	1	14	14	14	?a
?b  <http://bias.org/vocab/bandMember>  ?h  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,011204482	0,133333333	0,8	4	30	5	?a
?h  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,011204482	0,444444444	1	4	9	4	?a
?a  <http://bias.org/vocab/producer>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,081232493	0,189542484	0,783783784	29	153	37	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,042505593	0,441860465	0,756218905	152	344	201	?a
?h  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,039215686	0,274509804	0,274509804	14	51	51	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b	0,042505593	0,441860465	0,756218905	152	344	201	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,111111111	0,111111111	10	90	90	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,047619048	0,118055556	0,278688525	17	144	61	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,019607843	0,029166667	0,368421053	7	240	19	?a
?h  <http://bias.org/vocab/musicalBand>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,742857143	1	26	35	26	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,019607843	0,029166667	0,368421053	7	240	19	?a
?h  <http://bias.org/vocab/musicalArtist>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,684210526	0,928571429	26	38	28	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,111111111	0,111111111	10	90	90	?a
?h  <http://bias.org/vocab/musicalBand>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,684210526	0,928571429	26	38	28	?a
?g  <http://bias.org/vocab/musicalArtist>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,838709677	1	26	31	26	?a
?a  <http://bias.org/vocab/subsequentWork>  ?h  ?h  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,014005602	0,135135135	0,714285714	5	37	7	?a
?h  <http://bias.org/vocab/producer>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,016806723	0,111111111	0,857142857	6	54	7	?a
?a  <http://bias.org/vocab/album>  ?h  ?h  <http://bias.org/vocab/artist>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,06442577	0,958333333	1	23	24	23	?a
?a  <http://bias.org/vocab/album>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,016806723	0,162162162	0,857142857	6	37	7	?a
?g  <http://bias.org/vocab/musicalArtist>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,838709677	0,962962963	26	31	27	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,047619048	0,118055556	0,278688525	17	144	61	?a
?h  <http://bias.org/vocab/musicalArtist>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,742857143	1	26	35	26	?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,017897092	0,566371681	0,888888889	64	113	72	?a
?g  <http://bias.org/vocab/formerBandMember>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?g   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,263157895	0,263157895	10	38	38	?a
?b  <http://bias.org/vocab/primeMinister>  ?a  ?b  <http://bias.org/vocab/successor>  ?a   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,014018692	0,6	1	3	5	3	?a
?g  <http://bias.org/vocab/musicalBand>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,838709677	1	26	31	26	?a
?g  <http://bias.org/vocab/musicalBand>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,072829132	0,838709677	0,962962963	26	31	27	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,014005602	0,138888889	0,714285714	5	36	7	?a
?g  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?g   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,039215686	0,274509804	0,274509804	14	51	51	?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?g   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,111111111	0,111111111	10	90	90	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?g   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,111111111	0,111111111	10	90	90	?a
?a  <http://bias.org/vocab/ground>  ?h  ?b  <http://bias.org/vocab/homeStadium>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,018691589	0,05	0,25	4	80	16	?a
?a  <http://bias.org/vocab/homeStadium>  ?h  ?b  <http://bias.org/vocab/homeStadium>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,018691589	0,05	0,25	4	80	16	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,019607843	0,118644068	0,875	7	59	8	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,016806723	0,115384615	0,857142857	6	52	7	?a
?b  <http://bias.org/vocab/ground>  ?h  ?a  <http://bias.org/vocab/homeStadium>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,018691589	0,05	0,25	4	80	16	?a
?h  <http://bias.org/vocab/formerBandMember>  ?b  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,028011204	0,263157895	0,263157895	10	38	38	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,016806723	0,153846154	0,857142857	6	39	7	?a
?g  <http://bias.org/vocab/subsequentWork>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,022408964	0,181818182	0,727272727	8	44	11	?a
?b  <http://bias.org/vocab/predecessor>  ?a  ?b  <http://bias.org/vocab/successor>  ?a   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,056074766	0,631578947	1	12	19	12	?a
?a  <http://bias.org/vocab/parentCompany>  ?h  ?b  <http://bias.org/vocab/parentCompany>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,014018692	0,032258065	0,75	3	93	4	?a
?a  <http://bias.org/vocab/locationCity>  ?h  ?b  <http://bias.org/vocab/locationCity>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,014018692	0,005366726	0,12	3	559	25	?a
?a  <http://bias.org/vocab/binomial>  ?h  ?h  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,034358047	1	1	19	19	19	?a
?g  <http://bias.org/vocab/binomial>  ?a  ?g  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,034358047	1	1	19	19	19	?a
?g  <http://bias.org/vocab/producer>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/musicalArtist>  ?b	0,019607843	0,111111111	0,875	7	63	8	?a
?g  <http://bias.org/vocab/genus>  ?a  ?g  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,012658228	0,875	1	7	8	7	?a
?h  <http://bias.org/vocab/predecessor>  ?a  ?b  <http://bias.org/vocab/predecessor>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,042056075	0,209302326	0,36	9	43	25	?a
?g  <http://bias.org/vocab/family>  ?a  ?g  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,032549729	0,9	1	18	20	18	?a
?h  <http://bias.org/vocab/kingdom>  ?b  ?a  <http://bias.org/vocab/order>  ?h   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,032549729	0,947368421	1	18	19	18	?a
?a  <http://bias.org/vocab/ground>  ?h  ?b  <http://bias.org/vocab/ground>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,018691589	0,011142061	0,25	4	359	16	?a
?h  <http://bias.org/vocab/predecessor>  ?b  ?a  <http://bias.org/vocab/predecessor>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,046728972	0,23255814	0,23255814	10	43	43	?a
?a  <http://bias.org/vocab/director>  ?b  ?a  <http://bias.org/vocab/starring>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,010869565	0,5	1	9	18	9	?a
?h  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/writer>  ?b	0,02173913	0,352941176	0,692307692	18	51	26	?a
?h  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/writer>  ?b	0,02173913	0,352941176	0,692307692	18	51	26	?a
?a  <http://bias.org/vocab/musicalBand>  ?b  ?a  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,035024155	0,408450704	0,878787879	29	71	33	?a
?h  <http://bias.org/vocab/executiveProducer>  ?b  ?a  <http://bias.org/vocab/series>  ?h   => ?a  <http://bias.org/vocab/writer>  ?b	0,015700483	0,245283019	0,541666667	13	53	24	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/writer>  ?b	0,010869565	0,0375	0,243243243	9	240	37	?a
?h  <http://bias.org/vocab/battle>  ?b  ?a  <http://bias.org/vocab/commandStructure>  ?h   => ?a  <http://bias.org/vocab/battle>  ?b	0,017452007	0,769230769	0,769230769	10	13	13	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/writer>  ?b	0,010869565	0,0375	0,243243243	9	240	37	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,02173913	0,461538462	1	18	39	18	?a
?a  <http://bias.org/vocab/division>  ?g  ?g  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,956600362	1	1	529	529	529	?a
?a  <http://bias.org/vocab/isPartOf>  ?g  ?g  <http://bias.org/vocab/state>  ?b   => ?a  <http://bias.org/vocab/isPartOf>  ?b	0,01559792	1	1	9	9	9	?a
?a  <http://bias.org/vocab/subsequentWork>  ?h  ?h  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,020531401	0,459459459	1	17	37	17	?a
?g  <http://bias.org/vocab/isPartOf>  ?b  ?a  <http://bias.org/vocab/isPartOf>  ?g   => ?a  <http://bias.org/vocab/isPartOf>  ?b	0,027729636	0,347826087	0,347826087	16	46	46	?a
?g  <http://bias.org/vocab/subsequentWork>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,02294686	0,431818182	1	19	44	19	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,019323671	0,444444444	1	16	36	16	?a
?g  <http://bias.org/vocab/predecessor>  ?a  ?g  <http://bias.org/vocab/predecessor>  ?b   => ?a  <http://bias.org/vocab/predecessor>  ?b	0,046728972	0,045454545	0,227272727	10	220	44	?a
?a  <http://bias.org/vocab/album>  ?h  ?h  <http://bias.org/vocab/recordedIn>  ?b   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,013404826	0,416666667	1	5	12	5	?a
?h  <http://bias.org/vocab/recordedIn>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,024128686	0,36	1	9	25	9	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/recordedIn>  ?b   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,026809651	0,303030303	1	10	33	10	?a
?h  <http://bias.org/vocab/isPartOf>  ?a  ?b  <http://bias.org/vocab/isPartOf>  ?h   => ?a  <http://bias.org/vocab/isPartOf>  ?b	0,012131716	0,152173913	0,25	7	46	28	?a
?a  <http://bias.org/vocab/artist>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,021447721	0,195121951	0,8	8	41	10	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/recordedIn>  ?b   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,026809651	0,416666667	0,909090909	10	24	11	?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,024049217	0,303886926	0,637037037	86	283	135	?a
?g  <http://bias.org/vocab/recordedIn>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,024128686	0,28125	1	9	32	9	?a
?a  <http://bias.org/vocab/family>  ?h  ?h  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,227848101	1	1	126	126	126	?a
?a  <http://bias.org/vocab/genus>  ?h  ?h  <http://bias.org/vocab/kingdom>  ?b   => ?a  <http://bias.org/vocab/kingdom>  ?b	0,034358047	1	1	19	19	19	?a
?a  <http://bias.org/vocab/musicalArtist>  ?b  ?a  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/writer>  ?b	0,035024155	0,408450704	0,878787879	29	71	33	?a
?h  <http://bias.org/vocab/hometown>  ?b  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,010723861	0,108108108	1	4	37	4	?a
?g  <http://bias.org/vocab/battle>  ?b  ?g  <http://bias.org/vocab/commandStructure>  ?a   => ?a  <http://bias.org/vocab/battle>  ?b	0,010471204	0,6	0,857142857	6	10	7	?a
?h  <http://bias.org/vocab/hometown>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,010723861	0,108108108	1	4	37	4	?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/recordedIn>  ?b   => ?a  <http://bias.org/vocab/recordedIn>  ?b	0,013404826	0,333333333	1	5	15	5	?a
?g  <http://bias.org/vocab/isPartOf>  ?a  ?g  <http://bias.org/vocab/isPartOf>  ?b   => ?a  <http://bias.org/vocab/isPartOf>  ?b	0,027729636	0,041450777	0,347826087	16	386	46	?a
?h  <http://bias.org/vocab/starring>  ?a  ?b  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/starring>  ?b	0,025280899	0,923076923	1	36	39	36	?a
?a  <http://bias.org/vocab/birthPlace>  ?h  ?h  <http://bias.org/vocab/country>  ?b   => ?a  <http://bias.org/vocab/birthPlace>  ?b	0,013141427	0,362068966	0,362068966	42	116	116	?a
?h  <http://bias.org/vocab/ground>  ?b  ?a  <http://bias.org/vocab/team>  ?h   => ?a  <http://bias.org/vocab/birthPlace>  ?b	0,016583229	0,111344538	0,441666667	53	476	120	?a
?g  <http://bias.org/vocab/birthPlace>  ?a  ?g  <http://bias.org/vocab/birthPlace>  ?b   => ?a  <http://bias.org/vocab/isPartOf>  ?b	0,019064125	0,012127894	0,1375	11	907	80	?a
?h  <http://bias.org/vocab/starring>  ?b  ?a  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/starring>  ?b	0,02738764	1	1	39	39	39	?a
?g  <http://bias.org/vocab/starring>  ?a  ?g  <http://bias.org/vocab/starring>  ?b   => ?a  <http://bias.org/vocab/starring>  ?b	0,02738764	0,029017857	1	39	1344	39	?a
Mining done in 2.23 s
Total time 2.57 s
820 rules mined.
