Rule,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?h  <http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/actor>  ?b  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/actor>  ?b,0.120567376,0.739130435,0.739130435,17,23,23,?b
?g  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b  ?g  <http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program>  ?a   => ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b,0.070394737,0.218590398,0.257521059,214,979,831,?b
?g  <http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/actor>  ?b  ?g  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/actor>  ?b,0.120567376,0.566666667,0.566666667,17,30,30,?b
?g  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?b  ?g  <http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program>  ?a   => ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b,0.071710526,0.125287356,0.168861348,218,1740,1291,?b
?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h  ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b,0.366447368,0.144656538,0.169429658,1114,7701,6575,?b
?b  <http://bias.org/vocab/location/country/capital>  ?h  ?a  <http://bias.org/vocab/people/deceased_person/place_of_death>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.017265058,0.303448276,0.307692308,88,290,286,?a
?b  <http://bias.org/vocab/location/country/capital>  ?h  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.052187561,0.441127695,0.444816054,266,603,598,?a
?g  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?b  ?g  <http://bias.org/vocab/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program>  ?a   => ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b,0.059539474,0.174710425,0.227672956,181,1036,795,?b
?g  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?b  ?a  <http://bias.org/vocab/base/americancomedy/celebrity_impressionist/celebrities_impersonated>  ?g   => ?a  <http://bias.org/vocab/base/americancomedy/celebrity_impressionist/celebrities_impersonated>  ?b,0.046666667,0.023569024,0.4375,7,297,16,?b
?b  <http://bias.org/vocab/location/country/capital>  ?h  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.062585835,0.35483871,0.356823266,319,899,894,?a
?h  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b  ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b,0.367763158,0.146989219,0.170713086,1118,7606,6549,?b
?h  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b  ?a  <http://bias.org/vocab/people/person/nationality>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.03727683,0.369649805,0.369649805,190,514,514,?a
?h  <http://bias.org/vocab/location/administrative_division/country>  ?b  ?a  <http://bias.org/vocab/people/person/nationality>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.035903473,0.368951613,0.368951613,183,496,496,?a
?a  <http://bias.org/vocab/people/person/nationality>  ?h  ?h  <http://bias.org/vocab/time/event/locations>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.030802433,0.352808989,0.352808989,157,445,445,?a
?b  <http://bias.org/vocab/location/country/second_level_divisions>  ?h  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.059642927,0.924012158,0.929663609,304,329,327,?a
?h  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.012164018,0.911764706,0.925373134,62,68,67,?a
?h  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b  ?a  <http://bias.org/vocab/people/person/nationality>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.03727683,0.124264225,0.124264225,190,1529,1529,?a
?h  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.026878556,0.262955854,0.265503876,137,521,516,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.297233667,0.928308824,0.932881773,1515,1632,1624,?a
?b  <http://bias.org/vocab/location/country/second_level_divisions>  ?h  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.086717677,0.873517787,0.878727634,442,506,503,?a
?h  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?b  ?a  <http://bias.org/vocab/people/person/nationality>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.630567,0.909708463,0.909708463,3214,3533,3533,?a
?h  <http://bias.org/vocab/location/administrative_division/country>  ?b  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.10476751,0.902027027,0.908163265,534,592,588,?a
?h  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.076907985,0.888888889,0.901149425,392,441,435,?a
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/film/film/runtime./film/film_cut/film_release_region>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.026486168,0.252336449,0.277777778,135,535,486,?a
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.154404552,0.798984772,0.827549947,787,985,951,?a
?h  <http://bias.org/vocab/location/administrative_division/country>  ?b  ?a  <http://bias.org/vocab/people/deceased_person/place_of_death>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.02707475,0.816568047,0.841463415,138,169,164,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.324504611,0.842587876,0.848205128,1654,1963,1950,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/people/deceased_person/place_of_death>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.089268197,0.845724907,0.855263158,455,538,532,?a
?h  <http://bias.org/vocab/location/administrative_division/country>  ?b  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.193250932,0.844768439,0.849870578,985,1166,1159,?a
?h  <http://bias.org/vocab/people/person/nationality>  ?b  ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.061212478,0.666666667,0.669527897,312,468,466,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/dated./base/popstra/dated/participant>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.110653325,0.579055441,0.58084449,564,974,971,?a
?b  <http://bias.org/vocab/location/location/contains>  ?h  ?a  <http://bias.org/vocab/music/artist/origin>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.058073376,0.23987034,0.355342137,296,1234,833,?a
?h  <http://bias.org/vocab/location/administrative_division/country>  ?b  ?a  <http://bias.org/vocab/music/artist/origin>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.015303119,0.537931034,0.896551724,78,145,87,?a
?b  <http://bias.org/vocab/location/location/contains>  ?h  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.452619188,0.29433529,0.296263002,2307,7838,7787,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/friendship./base/popstra/friendship/participant>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.109672356,0.584117032,0.587184874,559,957,952,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/music/artist/origin>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.040023543,0.594752187,0.906666667,204,343,225,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/location_of_ceremony>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.022366098,0.765100671,0.77027027,114,149,148,?a
?b  <http://bias.org/vocab/location/location/contains>  ?h  ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/location_of_ceremony>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.034530116,0.268292683,0.26993865,176,656,652,?a
?b  <http://bias.org/vocab/location/location/contains>  ?h  ?a  <http://bias.org/vocab/people/person/employment_history./business/employment_tenure/company>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.01177163,0.220588235,0.230769231,60,272,260,?a
?a  <http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program>  ?h  ?h  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.043162645,0.774647887,0.805860806,220,284,273,?a
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.269962723,0.374319913,0.398609502,1376,3676,3452,?a
?a  <http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.028055719,0.694174757,0.694174757,143,206,206,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.044536002,0.586563307,0.586563307,227,387,387,?a
?a  <http://bias.org/vocab/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.025897587,0.650246305,0.650246305,132,203,203,?a
?a  <http://bias.org/vocab/influence/influence_node/peers./influence/peer_relationship/peers>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.017068864,0.540372671,0.572368421,87,161,152,?a
?a  <http://bias.org/vocab/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program>  ?h  ?h  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.018246027,0.894230769,0.894230769,93,104,104,?a
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?a  <http://bias.org/vocab/people/person/nationality>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.630567,0.678202152,0.678202152,3214,4739,4739,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.021188935,0.765957447,0.765957447,108,141,141,?a
?h  <http://bias.org/vocab/people/person/nationality>  ?b  ?a  <http://bias.org/vocab/people/person/sibling_s./people/sibling_relationship/sibling>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.023543261,0.916030534,0.916030534,120,131,131,?a
?h  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b  ?a  <http://bias.org/vocab/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.034333922,0.833333333,0.862068966,175,210,203,?a
?b  <http://bias.org/vocab/location/location/contains>  ?h  ?a  <http://bias.org/vocab/people/deceased_person/place_of_death>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.133215617,0.32961165,0.33251714,679,2060,2042,?a
?a  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?h  ?h  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.020404159,0.666666667,0.666666667,104,156,156,?a
?a  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?h  ?h  <http://bias.org/vocab/film/film/runtime./film/film_cut/film_release_region>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.064351579,0.3218842,0.3218842,328,1019,1019,?a
?b  <http://bias.org/vocab/location/location/contains>  ?h  ?a  <http://bias.org/vocab/people/person/place_of_birth>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.432018835,0.369835405,0.371332209,2202,5954,5930,?a
?h  <http://bias.org/vocab/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer>  ?a  ?b  <http://bias.org/vocab/location/location/contains>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.018442221,0.130555556,0.130555556,94,720,720,?a
?a  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?h  ?h  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.01942319,0.135616438,0.135802469,99,730,729,?a
?h  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b  ?a  <http://bias.org/vocab/people/person/places_lived./people/place_lived/location>  ?h   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.101628409,0.437869822,0.443113772,518,1183,1169,?a
?g  <http://bias.org/vocab/film/film/country>  ?b  ?g  <http://bias.org/vocab/film/film/written_by>  ?a   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.058465764,0.448795181,0.450832073,298,664,661,?a
?a  <http://bias.org/vocab/film/director/film>  ?h  ?h  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.046694134,0.406837607,0.407534247,238,585,584,?a
?g  <http://bias.org/vocab/film/film/country>  ?b  ?g  <http://bias.org/vocab/film/film/story_by>  ?a   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.034333922,0.452196382,0.45691906,175,387,383,?a
?g  <http://bias.org/vocab/film/film/country>  ?b  ?g  <http://bias.org/vocab/film/film/produced_by>  ?a   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.066705905,0.390804598,0.393063584,340,870,865,?a
?g  <http://bias.org/vocab/film/film/country>  ?b  ?g  <http://bias.org/vocab/film/film/personal_appearances./film/personal_film_appearance/person>  ?a   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.026289974,0.468531469,0.505660377,134,286,265,?a
